document_ID,firm_ID,time_of_earning_call
9886.F,IPG,2023 Q1
9887.F,IPG,2023 Q2
9888.F,IPG,2023 Q3
9889.F,IPG,2023 Q4
9890.F,IQV,2016 Q2
9891.F,IQV,2016 Q3
9892.F,IQV,2016 Q4
9893.F,IQV,2017 Q1
9894.F,IQV,2017 Q2
9895.F,IQV,2017 Q3
9896.F,IQV,2017 Q4
9897.F,IQV,2018 Q1
9898.F,IQV,2018 Q2
9899.F,IQV,2018 Q3
9900.F,IQV,2018 Q4
9901.F,IQV,2019 Q1
9902.F,IQV,2019 Q2
9903.F,IQV,2019 Q3
9904.F,IQV,2019 Q4
9905.F,IQV,2020 Q1
9906.F,IQV,2020 Q2
9907.F,IQV,2020 Q3
9908.F,IQV,2020 Q4
9909.F,IQV,2021 Q1
9910.F,IQV,2021 Q2
9911.F,IQV,2021 Q3
9912.F,IQV,2021 Q4
9913.F,IQV,2022 Q1
9914.F,IQV,2022 Q2
9915.F,IQV,2022 Q3
9916.F,IQV,2022 Q4
9917.F,IQV,2023 Q1
9918.F,IQV,2023 Q2
9919.F,IQV,2023 Q3
9920.F,IQV,2023 Q4
9921.F,IR,2013 Q1
9922.F,IR,2013 Q2
9923.F,IR,2013 Q3
9924.F,IR,2013 Q4
9925.F,IR,2014 Q1
9926.F,IR,2014 Q2
9927.F,IR,2014 Q3
9928.F,IR,2014 Q4
9929.F,IR,2015 Q1
9930.F,IR,2015 Q2
9931.F,IR,2015 Q3
9932.F,IR,2015 Q4
9933.F,IR,2016 Q1
9934.F,IR,2016 Q2
9935.F,IR,2016 Q3
9936.F,IR,2016 Q4
9937.F,IR,2017 Q1
9938.F,IR,2017 Q2
9939.F,IR,2017 Q3
9940.F,IR,2017 Q4
9941.F,IR,2018 Q1
9942.F,IR,2018 Q2
9943.F,IR,2018 Q3
9944.F,IR,2018 Q4
9945.F,IR,2019 Q1
9946.F,IR,2019 Q2
9947.F,IR,2019 Q3
9948.F,IR,2019 Q4
9949.F,IR,2020 Q1
9950.F,IR,2020 Q2
9951.F,IR,2020 Q3
9952.F,IR,2020 Q4
9953.F,IR,2021 Q1
9954.F,IR,2021 Q2
9955.F,IR,2021 Q3
9956.F,IR,2021 Q4
9957.F,IR,2022 Q1
9958.F,IR,2022 Q2
9959.F,IR,2022 Q3
9960.F,IR,2022 Q4
9961.F,IR,2023 Q1
9962.F,IR,2023 Q2
9963.F,IR,2023 Q3
9964.F,IR,2023 Q4
9965.F,IRM,2013 Q1
9966.F,IRM,2013 Q2
9967.F,IRM,2013 Q3
9968.F,IRM,2013 Q4
9969.F,IRM,2014 Q1
9970.F,IRM,2014 Q2
9971.F,IRM,2014 Q3
9972.F,IRM,2014 Q4
9973.F,IRM,2015 Q1
9974.F,IRM,2015 Q2
9975.F,IRM,2015 Q3
9976.F,IRM,2015 Q4
9977.F,IRM,2016 Q1
9978.F,IRM,2016 Q2
9979.F,IRM,2016 Q3
9980.F,IRM,2016 Q4
9981.F,IRM,2017 Q1
9982.F,IRM,2017 Q2
9983.F,IRM,2017 Q3
9984.F,IRM,2017 Q4
9985.F,IRM,2018 Q1
9986.F,IRM,2018 Q2
9987.F,IRM,2018 Q3
9988.F,IRM,2018 Q4
9989.F,IRM,2019 Q1
9990.F,IRM,2019 Q2
9991.F,IRM,2019 Q3
9992.F,IRM,2019 Q4
9993.F,IRM,2020 Q1
9994.F,IRM,2020 Q2
9995.F,IRM,2020 Q3
9996.F,IRM,2020 Q4
9997.F,IRM,2021 Q1
9998.F,IRM,2021 Q2
9999.F,IRM,2021 Q3
10000.F,IRM,2021 Q4
10001.F,IRM,2022 Q1
10002.F,IRM,2022 Q2
10003.F,IRM,2022 Q3
10004.F,IRM,2022 Q4
10005.F,IRM,2023 Q1
10006.F,IRM,2023 Q2
10007.F,IRM,2023 Q3
10008.F,IRM,2023 Q4
10009.F,ISRG,2013 Q1
10010.F,ISRG,2013 Q2
10011.F,ISRG,2013 Q3
10012.F,ISRG,2013 Q4
10013.F,ISRG,2014 Q1
10014.F,ISRG,2014 Q2
10015.F,ISRG,2014 Q3
10016.F,ISRG,2014 Q4
10017.F,ISRG,2015 Q1
10018.F,ISRG,2015 Q2
10019.F,ISRG,2015 Q3
10020.F,ISRG,2015 Q4
10021.F,ISRG,2016 Q1
10022.F,ISRG,2016 Q2
10023.F,ISRG,2016 Q3
10024.F,ISRG,2016 Q4
10025.F,ISRG,2017 Q1
10026.F,ISRG,2017 Q2
10027.F,ISRG,2017 Q3
10028.F,ISRG,2017 Q4
10029.F,ISRG,2018 Q1
10030.F,ISRG,2018 Q2
10031.F,ISRG,2018 Q3
10032.F,ISRG,2018 Q4
10033.F,ISRG,2019 Q1
10034.F,ISRG,2019 Q2
10035.F,ISRG,2019 Q3
10036.F,ISRG,2019 Q4
10037.F,ISRG,2020 Q1
10038.F,ISRG,2020 Q2
10039.F,ISRG,2020 Q3
10040.F,ISRG,2020 Q4
10041.F,ISRG,2021 Q1
10042.F,ISRG,2021 Q2
10043.F,ISRG,2021 Q3
10044.F,ISRG,2021 Q4
10045.F,ISRG,2022 Q1
10046.F,ISRG,2022 Q2
10047.F,ISRG,2022 Q3
10048.F,ISRG,2022 Q4
10049.F,ISRG,2023 Q1
10050.F,ISRG,2023 Q2
10051.F,ISRG,2023 Q3
10052.F,ISRG,2023 Q4
10053.F,IT,2013 Q1
10054.F,IT,2013 Q2
10055.F,IT,2013 Q3
10056.F,IT,2013 Q4
10057.F,IT,2014 Q1
10058.F,IT,2014 Q2
10059.F,IT,2014 Q3
10060.F,IT,2014 Q4
10061.F,IT,2015 Q1
10062.F,IT,2015 Q2
10063.F,IT,2015 Q3
10064.F,IT,2015 Q4
10065.F,IT,2016 Q1
10066.F,IT,2016 Q2
10067.F,IT,2016 Q3
10068.F,IT,2016 Q4
10069.F,IT,2017 Q1
10070.F,IT,2017 Q2
10071.F,IT,2017 Q3
10072.F,IT,2017 Q4
10073.F,IT,2018 Q1
10074.F,IT,2018 Q2
10075.F,IT,2018 Q3
10076.F,IT,2018 Q4
10077.F,IT,2019 Q1
10078.F,IT,2019 Q2
10079.F,IT,2019 Q3
10080.F,IT,2019 Q4
10081.F,IT,2020 Q1
10082.F,IT,2020 Q2
10083.F,IT,2020 Q3
10084.F,IT,2020 Q4
10085.F,IT,2021 Q1
10086.F,IT,2021 Q2
10087.F,IT,2021 Q3
10088.F,IT,2021 Q4
10089.F,IT,2022 Q1
10090.F,IT,2022 Q2
10091.F,IT,2022 Q3
10092.F,IT,2022 Q4
10093.F,IT,2023 Q1
10094.F,IT,2023 Q2
10095.F,IT,2023 Q3
10096.F,IT,2023 Q4
10097.F,ITW,2013 Q1
10098.F,ITW,2013 Q2
10099.F,ITW,2013 Q3
10100.F,ITW,2013 Q4
10101.F,ITW,2014 Q1
10102.F,ITW,2014 Q2
10103.F,ITW,2014 Q3
10104.F,ITW,2014 Q4
10105.F,ITW,2015 Q1
10106.F,ITW,2015 Q2
10107.F,ITW,2015 Q3
10108.F,ITW,2015 Q4
10109.F,ITW,2016 Q1
10110.F,ITW,2016 Q2
10111.F,ITW,2016 Q3
10112.F,ITW,2016 Q4
10113.F,ITW,2017 Q1
10114.F,ITW,2017 Q2
10115.F,ITW,2017 Q3
10116.F,ITW,2017 Q4
10117.F,ITW,2018 Q1
10118.F,ITW,2018 Q2
10119.F,ITW,2018 Q3
10120.F,ITW,2018 Q4
10121.F,ITW,2019 Q1
10122.F,ITW,2019 Q2
10123.F,ITW,2019 Q3
10124.F,ITW,2019 Q4
10125.F,ITW,2020 Q1
10126.F,ITW,2020 Q2
10127.F,ITW,2020 Q3
10128.F,ITW,2020 Q4
10129.F,ITW,2021 Q1
10130.F,ITW,2021 Q2
10131.F,ITW,2021 Q3
10132.F,ITW,2021 Q4
10133.F,ITW,2022 Q1
10134.F,ITW,2022 Q2
10135.F,ITW,2022 Q3
10136.F,ITW,2022 Q4
10137.F,ITW,2023 Q1
10138.F,ITW,2023 Q2
10139.F,ITW,2023 Q3
10140.F,ITW,2023 Q4
10141.F,IVZ,2013 Q1
10142.F,IVZ,2013 Q2
10143.F,IVZ,2013 Q3
10144.F,IVZ,2013 Q4
10145.F,IVZ,2014 Q1
10146.F,IVZ,2014 Q2
10147.F,IVZ,2014 Q3
10148.F,IVZ,2014 Q4
10149.F,IVZ,2015 Q2
10150.F,IVZ,2015 Q3
10151.F,IVZ,2015 Q4
10152.F,IVZ,2016 Q1
10153.F,IVZ,2016 Q2
10154.F,IVZ,2016 Q3
10155.F,IVZ,2016 Q4
10156.F,IVZ,2017 Q1
10157.F,IVZ,2017 Q2
10158.F,IVZ,2017 Q3
10159.F,IVZ,2017 Q4
10160.F,IVZ,2018 Q1
10161.F,IVZ,2018 Q2
10162.F,IVZ,2018 Q3
10163.F,IVZ,2018 Q4
10164.F,IVZ,2019 Q1
10165.F,IVZ,2019 Q2
10166.F,IVZ,2019 Q3
10167.F,IVZ,2019 Q4
10168.F,IVZ,2020 Q1
10169.F,IVZ,2020 Q3
10170.F,IVZ,2020 Q4
10171.F,IVZ,2021 Q1
10172.F,IVZ,2021 Q2
10173.F,IVZ,2021 Q3
10174.F,IVZ,2021 Q4
10175.F,IVZ,2022 Q1
10176.F,IVZ,2022 Q2
10177.F,IVZ,2022 Q3
10178.F,IVZ,2022 Q4
10179.F,IVZ,2023 Q1
10180.F,IVZ,2023 Q2
10181.F,IVZ,2023 Q3
10182.F,IVZ,2023 Q4
10183.F,J,2013 Q1
10184.F,J,2013 Q2
10185.F,J,2013 Q3
10186.F,J,2013 Q4
10187.F,J,2014 Q1
10188.F,J,2014 Q2
10189.F,J,2014 Q3
10190.F,J,2014 Q4
10191.F,J,2015 Q1
10192.F,J,2015 Q2
10193.F,J,2015 Q3
10194.F,J,2015 Q4
10195.F,J,2016 Q1
10196.F,J,2016 Q2
10197.F,J,2016 Q3
10198.F,J,2016 Q4
10199.F,J,2017 Q1
10200.F,J,2017 Q2
10201.F,J,2017 Q3
10202.F,J,2017 Q4
10203.F,J,2018 Q1
10204.F,J,2018 Q2
10205.F,J,2018 Q3
10206.F,J,2018 Q4
10207.F,J,2019 Q1
10208.F,J,2019 Q2
10209.F,J,2019 Q3
10210.F,J,2019 Q4
10211.F,J,2020 Q1
10212.F,J,2020 Q2
10213.F,J,2020 Q3
10214.F,J,2020 Q4
10215.F,J,2021 Q1
10216.F,J,2021 Q2
10217.F,J,2021 Q3
10218.F,J,2021 Q4
10219.F,J,2022 Q1
10220.F,J,2022 Q2
10221.F,J,2022 Q3
10222.F,J,2022 Q4
10223.F,J,2023 Q1
10224.F,J,2023 Q2
10225.F,J,2023 Q3
10226.F,J,2023 Q4
10227.F,JBHT,2018 Q3
10228.F,JBHT,2018 Q4
10229.F,JBHT,2019 Q1
10230.F,JBHT,2019 Q2
10231.F,JBHT,2019 Q3
10232.F,JBHT,2019 Q4
10233.F,JBHT,2020 Q1
10234.F,JBHT,2020 Q2
10235.F,JBHT,2020 Q3
10236.F,JBHT,2020 Q4
10237.F,JBHT,2021 Q1
10238.F,JBHT,2021 Q2
10239.F,JBHT,2021 Q3
10240.F,JBHT,2021 Q4
10241.F,JBHT,2022 Q1
10242.F,JBHT,2022 Q2
10243.F,JBHT,2022 Q3
10244.F,JBHT,2022 Q4
10245.F,JBHT,2023 Q1
10246.F,JBHT,2023 Q2
10247.F,JBHT,2023 Q3
10248.F,JBHT,2023 Q4
10249.F,JBL,2013 Q1
10250.F,JBL,2013 Q2
10251.F,JBL,2013 Q3
10252.F,JBL,2013 Q4
10253.F,JBL,2014 Q1
10254.F,JBL,2014 Q2
10255.F,JBL,2014 Q3
10256.F,JBL,2014 Q4
10257.F,JBL,2015 Q1
10258.F,JBL,2015 Q2
10259.F,JBL,2015 Q3
10260.F,JBL,2015 Q4
10261.F,JBL,2016 Q1
10262.F,JBL,2016 Q2
10263.F,JBL,2016 Q3
10264.F,JBL,2016 Q4
10265.F,JBL,2017 Q1
10266.F,JBL,2017 Q2
10267.F,JBL,2017 Q3
10268.F,JBL,2017 Q4
10269.F,JBL,2018 Q1
10270.F,JBL,2018 Q2
10271.F,JBL,2018 Q3
10272.F,JBL,2018 Q4
10273.F,JBL,2019 Q1
10274.F,JBL,2019 Q2
10275.F,JBL,2019 Q3
10276.F,JBL,2019 Q4
10277.F,JBL,2020 Q1
10278.F,JBL,2020 Q2
10279.F,JBL,2020 Q3
10280.F,JBL,2020 Q4
10281.F,JBL,2021 Q1
10282.F,JBL,2021 Q2
10283.F,JBL,2021 Q3
10284.F,JBL,2021 Q4
10285.F,JBL,2022 Q1
10286.F,JBL,2022 Q2
10287.F,JBL,2022 Q3
10288.F,JBL,2022 Q4
10289.F,JBL,2023 Q1
10290.F,JBL,2023 Q2
10291.F,JBL,2023 Q3
10292.F,JBL,2023 Q4
10293.F,JCI,2013 Q1
10294.F,JCI,2013 Q2
10295.F,JCI,2013 Q3
10296.F,JCI,2013 Q4
10297.F,JCI,2014 Q1
10298.F,JCI,2014 Q2
10299.F,JCI,2014 Q3
10300.F,JCI,2014 Q4
10301.F,JCI,2015 Q1
10302.F,JCI,2015 Q2
10303.F,JCI,2015 Q3
10304.F,JCI,2015 Q4
10305.F,JCI,2016 Q1
10306.F,JCI,2016 Q2
10307.F,JCI,2016 Q3
10308.F,JCI,2016 Q4
10309.F,JCI,2017 Q1
10310.F,JCI,2017 Q2
10311.F,JCI,2017 Q3
10312.F,JCI,2017 Q4
10313.F,JCI,2018 Q1
10314.F,JCI,2018 Q2
10315.F,JCI,2018 Q3
10316.F,JCI,2018 Q4
10317.F,JCI,2019 Q1
10318.F,JCI,2019 Q2
10319.F,JCI,2019 Q3
10320.F,JCI,2019 Q4
10321.F,JCI,2020 Q1
10322.F,JCI,2020 Q2
10323.F,JCI,2020 Q3
10324.F,JCI,2020 Q4
10325.F,JCI,2021 Q1
10326.F,JCI,2021 Q2
10327.F,JCI,2021 Q3
10328.F,JCI,2022 Q1
10329.F,JCI,2022 Q2
10330.F,JCI,2022 Q3
10331.F,JCI,2022 Q4
10332.F,JCI,2023 Q1
10333.F,JCI,2023 Q2
10334.F,JCI,2023 Q3
10335.F,JCI,2023 Q4
10336.F,JKHY,2013 Q1
10337.F,JKHY,2013 Q2
10338.F,JKHY,2013 Q3
10339.F,JKHY,2013 Q4
10340.F,JKHY,2014 Q1
10341.F,JKHY,2014 Q2
10342.F,JKHY,2014 Q3
10343.F,JKHY,2014 Q4
10344.F,JKHY,2015 Q1
10345.F,JKHY,2015 Q2
10346.F,JKHY,2015 Q3
10347.F,JKHY,2015 Q4
10348.F,JKHY,2016 Q1
10349.F,JKHY,2016 Q2
10350.F,JKHY,2016 Q3
10351.F,JKHY,2016 Q4
10352.F,JKHY,2017 Q1
10353.F,JKHY,2017 Q2
10354.F,JKHY,2017 Q3
10355.F,JKHY,2017 Q4
10356.F,JKHY,2018 Q1
10357.F,JKHY,2018 Q2
10358.F,JKHY,2018 Q3
10359.F,JKHY,2018 Q4
10360.F,JKHY,2019 Q1
10361.F,JKHY,2019 Q2
10362.F,JKHY,2019 Q3
10363.F,JKHY,2019 Q4
10364.F,JKHY,2020 Q1
10365.F,JKHY,2020 Q2
10366.F,JKHY,2020 Q3
10367.F,JKHY,2020 Q4
10368.F,JKHY,2021 Q1
10369.F,JKHY,2021 Q2
10370.F,JKHY,2021 Q3
10371.F,JKHY,2021 Q4
10372.F,JKHY,2022 Q1
10373.F,JKHY,2022 Q2
10374.F,JKHY,2022 Q3
10375.F,JKHY,2022 Q4
10376.F,JKHY,2023 Q1
10377.F,JKHY,2023 Q2
10378.F,JKHY,2023 Q3
10379.F,JKHY,2023 Q4
10380.F,JNJ,2013 Q1
10381.F,JNJ,2013 Q2
10382.F,JNJ,2013 Q3
10383.F,JNJ,2013 Q4
10384.F,JNJ,2014 Q1
10385.F,JNJ,2014 Q2
10386.F,JNJ,2014 Q3
10387.F,JNJ,2014 Q4
10388.F,JNJ,2015 Q1
10389.F,JNJ,2015 Q2
10390.F,JNJ,2015 Q3
10391.F,JNJ,2015 Q4
10392.F,JNJ,2016 Q1
10393.F,JNJ,2016 Q2
10394.F,JNJ,2016 Q3
10395.F,JNJ,2016 Q4
10396.F,JNJ,2017 Q1
10397.F,JNJ,2017 Q2
10398.F,JNJ,2017 Q3
10399.F,JNJ,2017 Q4
10400.F,JNJ,2018 Q1
10401.F,JNJ,2018 Q2
10402.F,JNJ,2018 Q3
10403.F,JNJ,2018 Q4
10404.F,JNJ,2019 Q1
10405.F,JNJ,2019 Q2
10406.F,JNJ,2019 Q3
10407.F,JNJ,2019 Q4
10408.F,JNJ,2020 Q1
10409.F,JNJ,2020 Q2
10410.F,JNJ,2020 Q3
10411.F,JNJ,2020 Q4
10412.F,JNJ,2021 Q1
10413.F,JNJ,2021 Q2
10414.F,JNJ,2021 Q3
10415.F,JNJ,2021 Q4
10416.F,JNJ,2022 Q1
10417.F,JNJ,2022 Q2
10418.F,JNJ,2022 Q3
10419.F,JNJ,2022 Q4
10420.F,JNJ,2023 Q1
10421.F,JNJ,2023 Q2
10422.F,JNJ,2023 Q3
10423.F,JNJ,2023 Q4
10424.F,JNPR,2013 Q1
10425.F,JNPR,2013 Q2
10426.F,JNPR,2013 Q3
10427.F,JNPR,2013 Q4
10428.F,JNPR,2014 Q1
10429.F,JNPR,2014 Q2
10430.F,JNPR,2014 Q3
10431.F,JNPR,2014 Q4
10432.F,JNPR,2015 Q1
10433.F,JNPR,2015 Q2
10434.F,JNPR,2015 Q3
10435.F,JNPR,2015 Q4
10436.F,JNPR,2016 Q1
10437.F,JNPR,2016 Q2
10438.F,JNPR,2016 Q3
10439.F,JNPR,2016 Q4
10440.F,JNPR,2017 Q1
10441.F,JNPR,2017 Q2
10442.F,JNPR,2017 Q3
10443.F,JNPR,2017 Q4
10444.F,JNPR,2018 Q1
10445.F,JNPR,2018 Q2
10446.F,JNPR,2018 Q3
10447.F,JNPR,2018 Q4
10448.F,JNPR,2019 Q1
10449.F,JNPR,2019 Q2
10450.F,JNPR,2019 Q3
10451.F,JNPR,2019 Q4
10452.F,JNPR,2020 Q1
10453.F,JNPR,2020 Q2
10454.F,JNPR,2020 Q3
10455.F,JNPR,2020 Q4
10456.F,JNPR,2021 Q1
10457.F,JNPR,2021 Q2
10458.F,JNPR,2021 Q3
10459.F,JNPR,2021 Q4
10460.F,JNPR,2022 Q1
10461.F,JNPR,2022 Q2
10462.F,JNPR,2022 Q3
10463.F,JNPR,2022 Q4
10464.F,JNPR,2023 Q1
10465.F,JNPR,2023 Q2
10466.F,JNPR,2023 Q3
10467.F,JPM,2013 Q1
10468.F,JPM,2013 Q2
10469.F,JPM,2013 Q3
10470.F,JPM,2013 Q4
10471.F,JPM,2014 Q1
10472.F,JPM,2014 Q2
10473.F,JPM,2014 Q3
10474.F,JPM,2014 Q4
10475.F,JPM,2015 Q1
10476.F,JPM,2015 Q2
10477.F,JPM,2015 Q3
10478.F,JPM,2015 Q4
10479.F,JPM,2016 Q1
10480.F,JPM,2016 Q2
10481.F,JPM,2016 Q3
10482.F,JPM,2016 Q4
10483.F,JPM,2017 Q1
10484.F,JPM,2017 Q2
10485.F,JPM,2017 Q3
10486.F,JPM,2017 Q4
10487.F,JPM,2018 Q1
10488.F,JPM,2018 Q2
10489.F,JPM,2018 Q3
10490.F,JPM,2018 Q4
10491.F,JPM,2019 Q1
10492.F,JPM,2019 Q2
10493.F,JPM,2019 Q3
10494.F,JPM,2019 Q4
10495.F,JPM,2020 Q1
10496.F,JPM,2020 Q2
10497.F,JPM,2020 Q3
10498.F,JPM,2020 Q4
10499.F,JPM,2021 Q1
10500.F,JPM,2021 Q2
10501.F,JPM,2021 Q3
10502.F,JPM,2021 Q4
10503.F,JPM,2022 Q1
10504.F,JPM,2022 Q2
10505.F,JPM,2022 Q3
10506.F,JPM,2022 Q4
10507.F,JPM,2023 Q1
10508.F,JPM,2023 Q2
10509.F,JPM,2023 Q3
10510.F,JPM,2023 Q4
10511.F,K,2013 Q1
10512.F,K,2013 Q2
10513.F,K,2013 Q3
10514.F,K,2013 Q4
10515.F,K,2014 Q1
10516.F,K,2014 Q2
10517.F,K,2014 Q3
10518.F,K,2014 Q4
10519.F,K,2015 Q1
10520.F,K,2015 Q2
10521.F,K,2015 Q3
10522.F,K,2015 Q4
10523.F,K,2016 Q1
10524.F,K,2016 Q2
10525.F,K,2016 Q3
10526.F,K,2016 Q4
10527.F,K,2017 Q1
10528.F,K,2017 Q2
10529.F,K,2017 Q3
10530.F,K,2017 Q4
10531.F,K,2018 Q1
10532.F,K,2018 Q2
10533.F,K,2018 Q3
10534.F,K,2018 Q4
10535.F,K,2019 Q1
10536.F,K,2019 Q2
10537.F,K,2019 Q3
10538.F,K,2019 Q4
10539.F,K,2020 Q1
10540.F,K,2020 Q2
10541.F,K,2020 Q3
10542.F,K,2020 Q4
10543.F,K,2021 Q1
10544.F,K,2021 Q2
10545.F,K,2021 Q3
10546.F,K,2021 Q4
10547.F,K,2022 Q1
10548.F,K,2022 Q2
10549.F,K,2022 Q3
10550.F,K,2022 Q4
10551.F,K,2023 Q1
10552.F,K,2023 Q2
10553.F,K,2023 Q3
10554.F,K,2023 Q4
10555.F,KDP,2018 Q3
10556.F,KDP,2018 Q4
10557.F,KDP,2019 Q1
10558.F,KDP,2019 Q2
10559.F,KDP,2019 Q3
10560.F,KDP,2019 Q4
10561.F,KDP,2020 Q1
10562.F,KDP,2020 Q2
10563.F,KDP,2020 Q3
10564.F,KDP,2020 Q4
10565.F,KDP,2021 Q1
10566.F,KDP,2021 Q2
10567.F,KDP,2021 Q3
10568.F,KDP,2021 Q4
10569.F,KDP,2022 Q1
10570.F,KDP,2022 Q2
10571.F,KDP,2022 Q3
10572.F,KDP,2022 Q4
10573.F,KDP,2023 Q1
10574.F,KDP,2023 Q2
10575.F,KDP,2023 Q3
10576.F,KDP,2023 Q4
10577.F,KEY,2013 Q1
10578.F,KEY,2013 Q2
10579.F,KEY,2013 Q3
10580.F,KEY,2013 Q4
10581.F,KEY,2014 Q1
10582.F,KEY,2014 Q2
10583.F,KEY,2014 Q3
10584.F,KEY,2014 Q4
10585.F,KEY,2015 Q1
10586.F,KEY,2015 Q2
10587.F,KEY,2015 Q3
10588.F,KEY,2015 Q4
10589.F,KEY,2016 Q1
10590.F,KEY,2016 Q2
10591.F,KEY,2016 Q3
10592.F,KEY,2016 Q4
10593.F,KEY,2017 Q1
10594.F,KEY,2017 Q2
10595.F,KEY,2017 Q3
10596.F,KEY,2017 Q4
10597.F,KEY,2018 Q1
10598.F,KEY,2018 Q2
10599.F,KEY,2018 Q3
10600.F,KEY,2018 Q4
10601.F,KEY,2019 Q1
10602.F,KEY,2019 Q2
10603.F,KEY,2019 Q3
10604.F,KEY,2019 Q4
10605.F,KEY,2020 Q1
10606.F,KEY,2020 Q2
10607.F,KEY,2020 Q3
10608.F,KEY,2020 Q4
10609.F,KEY,2021 Q2
10610.F,KEY,2021 Q3
10611.F,KEY,2021 Q4
10612.F,KEY,2022 Q1
10613.F,KEY,2022 Q2
10614.F,KEY,2022 Q3
10615.F,KEY,2022 Q4
10616.F,KEY,2023 Q1
10617.F,KEY,2023 Q2
10618.F,KEY,2023 Q3
10619.F,KEY,2023 Q4
10620.F,KEYS,2015 Q3
10621.F,KEYS,2015 Q4
10622.F,KEYS,2016 Q1
10623.F,KEYS,2016 Q2
10624.F,KEYS,2016 Q3
10625.F,KEYS,2016 Q4
10626.F,KEYS,2017 Q1
10627.F,KEYS,2017 Q2
10628.F,KEYS,2017 Q3
10629.F,KEYS,2017 Q4
10630.F,KEYS,2018 Q1
10631.F,KEYS,2018 Q2
10632.F,KEYS,2018 Q3
10633.F,KEYS,2018 Q4
10634.F,KEYS,2019 Q1
10635.F,KEYS,2019 Q2
10636.F,KEYS,2019 Q3
10637.F,KEYS,2019 Q4
10638.F,KEYS,2020 Q1
10639.F,KEYS,2020 Q2
10640.F,KEYS,2020 Q3
10641.F,KEYS,2020 Q4
10642.F,KEYS,2021 Q1
10643.F,KEYS,2021 Q2
10644.F,KEYS,2021 Q3
10645.F,KEYS,2021 Q4
10646.F,KEYS,2022 Q1
10647.F,KEYS,2022 Q2
10648.F,KEYS,2022 Q3
10649.F,KEYS,2022 Q4
10650.F,KEYS,2023 Q1
10651.F,KEYS,2023 Q2
10652.F,KEYS,2023 Q3
10653.F,KEYS,2023 Q4
10654.F,KHC,2013 Q1
10655.F,KHC,2013 Q2
10656.F,KHC,2014 Q2
10657.F,KHC,2014 Q3
10658.F,KHC,2014 Q4
10659.F,KHC,2015 Q1
10660.F,KHC,2015 Q3
10661.F,KHC,2015 Q4
10662.F,KHC,2016 Q1
10663.F,KHC,2016 Q2
10664.F,KHC,2016 Q3
10665.F,KHC,2016 Q4
10666.F,KHC,2017 Q1
10667.F,KHC,2017 Q2
10668.F,KHC,2017 Q3
10669.F,KHC,2017 Q4
10670.F,KHC,2018 Q1
10671.F,KHC,2018 Q2
10672.F,KHC,2018 Q3
10673.F,KHC,2018 Q4
10674.F,KHC,2019 Q2
10675.F,KHC,2019 Q3
10676.F,KHC,2019 Q4
10677.F,KHC,2020 Q1
10678.F,KHC,2020 Q2
10679.F,KHC,2020 Q3
10680.F,KHC,2020 Q4
10681.F,KHC,2021 Q1
10682.F,KHC,2021 Q2
10683.F,KHC,2021 Q3
10684.F,KHC,2021 Q4
10685.F,KHC,2022 Q1
10686.F,KHC,2022 Q2
10687.F,KHC,2022 Q3
10688.F,KHC,2022 Q4
10689.F,KHC,2023 Q1
10690.F,KHC,2023 Q2
10691.F,KHC,2023 Q3
10692.F,KHC,2023 Q4
10693.F,KIM,2013 Q1
10694.F,KIM,2013 Q2
10695.F,KIM,2013 Q3
10696.F,KIM,2013 Q4
10697.F,KIM,2014 Q1
10698.F,KIM,2014 Q2
10699.F,KIM,2014 Q3
10700.F,KIM,2014 Q4
10701.F,KIM,2015 Q1
10702.F,KIM,2015 Q2
10703.F,KIM,2015 Q3
10704.F,KIM,2015 Q4
10705.F,KIM,2016 Q1
10706.F,KIM,2016 Q2
10707.F,KIM,2016 Q3
10708.F,KIM,2016 Q4
10709.F,KIM,2017 Q1
10710.F,KIM,2017 Q2
10711.F,KIM,2017 Q3
10712.F,KIM,2017 Q4
10713.F,KIM,2018 Q1
10714.F,KIM,2018 Q2
10715.F,KIM,2018 Q3
10716.F,KIM,2018 Q4
10717.F,KIM,2019 Q1
10718.F,KIM,2019 Q2
10719.F,KIM,2019 Q3
10720.F,KIM,2019 Q4
10721.F,KIM,2020 Q1
10722.F,KIM,2020 Q2
10723.F,KIM,2020 Q3
10724.F,KIM,2020 Q4
10725.F,KIM,2021 Q1
10726.F,KIM,2021 Q2
10727.F,KIM,2021 Q3
10728.F,KIM,2021 Q4
10729.F,KIM,2022 Q1
10730.F,KIM,2022 Q2
10731.F,KIM,2022 Q3
10732.F,KIM,2022 Q4
10733.F,KIM,2023 Q1
10734.F,KIM,2023 Q2
10735.F,KIM,2023 Q3
10736.F,KIM,2023 Q4
10737.F,KLAC,2013 Q1
10738.F,KLAC,2013 Q2
10739.F,KLAC,2013 Q3
10740.F,KLAC,2013 Q4
10741.F,KLAC,2014 Q1
10742.F,KLAC,2014 Q2
10743.F,KLAC,2014 Q3
10744.F,KLAC,2014 Q4
10745.F,KLAC,2015 Q1
10746.F,KLAC,2015 Q2
10747.F,KLAC,2015 Q3
10748.F,KLAC,2015 Q4
10749.F,KLAC,2017 Q1
10750.F,KLAC,2017 Q2
10751.F,KLAC,2017 Q3
10752.F,KLAC,2017 Q4
10753.F,KLAC,2018 Q1
10754.F,KLAC,2018 Q2
10755.F,KLAC,2018 Q3
10756.F,KLAC,2018 Q4
